loan_amnt,installment,annual_inc,delinq_2yrs,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,policy_code,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,last_pymnt_amnt_log,last_pymnt_amnt_capped,int_rate_clean,term_numeric,debt_to_income,interest_per_loan_amnt,loan_amnt_log,grade_encoded,loan_amnt_std,annual_inc_std,loan_amnt_norm,annual_inc_norm,loan_default
15000.0,499.08,79000.0,0.0,670.0,674.0,0.0,6.0,0.0,18086.0,13.0,15000.0,2534.32,0.0,0.0,0.0,6555.02,734.0,730.0,0.0,1.0,0.0,0.0,21668.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,0.0,2.0,3611.0,1914.0,90.4,0.0,0.0,20.0,374.0,14.0,14.0,0.0,14.0,14.0,1.0,3.0,3.0,5.0,11.0,1.0,5.0,12.0,4.0,6.0,0.0,0.0,0.0,0.0,92.0,80.0,0.0,0.0,25699.0,21668.0,20000.0,5699.0,8.788138990499702,6555.02,0.1211999999999999,36,0.189873417721519,5453.999999999999,9.61587214452889,1,-0.0351043510926218,-0.0117992544703837,0.3638676844783715,0.007182340533857,False
10000.0,364.65,200000.0,2.0,665.0,669.0,0.0,7.0,0.0,4340.0,14.0,857.64,590.62,0.0,0.0,0.0,364.65,649.0,645.0,0.0,1.0,0.0,0.0,4340.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,1.0,1.0,1918.0,67.0,6500.0,0.0,0.0,0.0,1.0,620.0,454.0,89.9,0.0,0.0,130.0,92.0,10.0,10.0,0.0,42.0,5.0,0.0,3.0,6.0,3.0,7.0,0.0,7.0,14.0,6.0,7.0,0.0,0.0,1.0,1.0,71.4,66.7,0.0,0.0,6500.0,4340.0,4500.0,0.0,5.90167659171696,364.65,0.1862,36,0.05,5586.0,9.210440366976515,3,-0.5631910352189183,1.3754350988667945,0.2366412213740458,0.018183140592043,False
10500.0,351.4,51504.0,0.0,695.0,699.0,1.0,12.0,0.0,18709.0,19.0,10499.99,2150.43,17.5700000122,0.0,0.0,361.85,599.0,595.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,27100.0,0.0,0.0,0.0,0.0,8591.0,5708.0,58.1,0.0,0.0,130.0,163.0,8.0,6.0,1.0,14.0,5.0,0.4836309218753203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,33.3,0.0,0.0,133650.0,38999.5,17450.0,33833.0,5.893989525724146,361.85,0.1253,36,0.2038676607642124,3946.95,9.259225769705994,2,-0.5103823668062887,-0.3270339303328551,0.2493638676844783,0.0046825223652629,False
40000.0,814.7,95000.0,0.0,745.0,749.0,0.0,8.0,0.0,37530.0,21.0,8525.42,3731.48,0.0,0.0,0.0,814.7,704.0,700.0,0.0,1.0,0.0,0.0,373623.0,0.0,1.0,0.0,1.0,23.0,20979.0,71.0,0.0,0.0,22633.0,77.0,46100.0,1.0,3.0,0.0,1.0,46703.0,4470.0,89.4,0.0,0.0,50.0,149.0,27.0,23.0,2.0,27.0,24.0,0.0,4.0,4.0,4.0,9.0,3.0,6.0,16.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,75.0,0.0,0.0,417469.0,58509.0,42000.0,29569.0,6.704046640306535,814.7,0.0819,60,0.4210526315789473,16380.0,10.59665973278358,0,2.60532906953886,0.171636693078334,1.0,0.0086369917812204,False
20000.0,641.41,144000.0,0.0,665.0,669.0,1.0,8.0,1.0,6292.0,22.0,10966.59,2492.38,0.0,0.0,0.0,0.0,709.0,705.0,0.0,1.0,0.0,0.0,20539.0,1.0,2.0,1.0,3.0,11.0,14247.0,63.0,3.0,5.0,3664.0,35.0,34000.0,4.0,6.0,2.0,8.0,2567.0,16336.0,18.3,0.0,0.0,159.0,439.0,4.0,4.0,1.0,4.0,4.0,0.0,1.0,3.0,2.0,5.0,8.0,5.0,12.0,3.0,8.0,0.0,0.0,0.0,4.0,100.0,0.0,1.0,0.0,58467.0,20539.0,20000.0,22572.0,0.0,0.0,0.0958,36,0.1388888888888889,5748.0,9.90353755128617,1,0.4929823330336746,0.7334092824462822,0.4910941475826972,0.013091861226271,False
17475.0,423.11,39634.0,0.0,715.0,719.0,0.0,5.0,0.0,6462.0,27.0,17475.0,3168.61,0.0,0.0,0.0,14733.3,739.0,735.0,0.0,1.0,0.0,0.0,6462.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,2.0,1292.0,742.0,88.6,0.0,0.0,107.0,491.0,10.0,10.0,0.0,10.0,10.0,0.0,2.0,5.0,2.0,15.0,1.0,5.0,26.0,5.0,5.0,0.0,0.0,0.0,1.0,96.0,100.0,0.0,0.0,21600.0,6462.0,6500.0,0.0,9.59793338810511,14733.3,0.158,60,0.4409093202805672,13805.25,9.768583790071329,2,0.2262985575498949,-0.4631204739205601,0.4268447837150127,0.0036033529711251,False
35000.0,1053.86,130000.0,0.0,740.0,744.0,0.0,11.0,0.0,22733.0,23.0,21714.97,2513.49,0.0,0.0,0.0,1053.86,664.0,660.0,0.0,1.0,0.0,4857.0,559942.0,2.0,1.0,1.0,1.0,12.0,45541.0,31.0,2.0,4.0,10833.0,25.0,91000.0,3.0,0.0,6.0,6.0,50904.0,61176.0,24.5,0.0,0.0,200.0,141.0,2.0,2.0,4.0,2.0,12.0,0.0,4.0,5.0,6.0,10.0,5.0,7.0,13.0,5.0,11.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,659268.0,68274.0,81000.0,59079.0,6.961163335682753,1053.86,0.0530999999999999,36,0.2692307692307692,5575.499999999999,10.463131911491969,0,2.077242385412564,0.5729028283411541,0.8727735368956743,0.0118190413848279,False
10000.0,338.54,39000.0,0.0,675.0,679.0,1.0,13.0,0.0,7615.0,26.0,7116.05,2017.12,0.0,203.39,36.6102,338.54,549.0,545.0,0.0,1.0,0.0,4898.0,35214.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,23700.0,0.0,0.0,0.0,5.0,2935.0,7302.0,46.7,0.0,0.0,103.0,195.0,5.0,5.0,0.0,5.0,5.0,1.0,4.0,5.0,5.0,10.0,3.0,12.0,23.0,5.0,13.0,0.0,0.0,0.0,3.0,96.2,20.0,0.0,0.0,56922.0,35214.0,13700.0,33222.0,5.827591760382488,338.54,0.1333,36,0.2564102564102564,3999.0,9.210440366976515,2,-0.5631910352189183,-0.4703891233421781,0.2366412213740458,0.0035457124154483,True
17300.0,591.95,72000.0,0.0,695.0,699.0,1.0,9.0,0.0,13962.0,14.0,17300.0,2985.97,0.0,0.0,0.0,10236.35,719.0,715.0,0.0,1.0,0.0,0.0,286279.0,0.0,0.0,0.0,1.0,24.0,3321.0,50.0,0.0,0.0,6472.0,78.0,15500.0,0.0,0.0,5.0,1.0,35785.0,1538.0,90.4,0.0,0.0,65.0,380.0,44.0,24.0,2.0,77.0,0.0,0.0,4.0,4.0,4.0,5.0,3.0,5.0,9.0,4.0,9.0,0.0,0.0,0.0,0.0,75.0,100.0,0.0,0.0,376091.0,17283.0,15500.0,6691.0,9.233798076039331,10236.35,0.1408,36,0.2402777777777777,7307.52,9.758519582283522,2,0.2078155236054745,-0.0920524815229477,0.4223918575063613,0.0065459306131355,False
16000.0,360.7,108000.0,0.0,740.0,744.0,0.0,5.0,0.0,7754.0,24.0,16000.0,5548.07,0.0,0.0,0.0,16.94,704.0,700.0,0.0,1.0,0.0,0.0,108468.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,19800.0,0.0,0.0,0.0,2.0,21694.0,7369.0,49.2,0.0,0.0,155.0,164.0,15.0,8.0,4.0,40.0,15.0,0.0,1.0,2.0,1.0,6.0,8.0,3.0,12.0,2.0,5.0,0.0,0.0,0.0,1.0,95.8,0.0,0.0,0.0,141793.0,31887.0,14500.0,25993.0,2.88703285663065,16.94,0.1259,60,0.1481481481481481,10072.0,9.680406499268877,2,0.0705129857326374,0.3206784004616672,0.3893129770992366,0.0098188959197032,False
20000.0,653.93,120000.0,0.0,685.0,689.0,0.0,8.0,0.0,13454.0,23.0,6981.16,2082.95,32.7,1797.35,323.523,653.93,554.0,550.0,0.0,1.0,0.0,85.0,20271.0,0.0,1.0,2.0,2.0,9.0,6817.0,68.0,1.0,1.0,5245.0,58.0,24700.0,0.0,2.0,0.0,3.0,2534.0,6151.0,68.3,0.0,0.0,129.0,108.0,10.0,9.0,0.0,10.0,5.0,0.0,3.0,4.0,3.0,4.0,9.0,7.0,14.0,4.0,8.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,34799.0,20271.0,19400.0,10099.0,6.484528359695214,653.93,0.1091,36,0.1666666666666666,6546.0,9.90353755128617,1,0.4929823330336746,0.4582553611232055,0.4910941475826972,0.0109098843552258,True
23300.0,594.85,52123.0,0.0,665.0,669.0,0.0,16.0,0.0,25367.0,32.0,7248.81,7621.94,0.0,7826.22,1408.6296000057,594.85,679.0,675.0,0.0,1.0,0.0,0.0,197747.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,28900.0,0.0,0.0,0.0,4.0,12359.0,1190.0,92.5,0.0,0.0,108.0,101.0,9.0,8.0,4.0,30.0,8.0,0.0,6.0,12.0,6.0,10.0,9.0,13.0,19.0,12.0,16.0,0.0,0.0,0.0,2.0,100.0,83.3,0.0,0.0,208735.0,27366.0,15900.0,7264.0,6.389988957536815,594.85,0.1825,60,0.4470195499107879,21261.25,10.056251557087757,3,0.8415195445570303,-0.3199372521120641,0.5750636132315521,0.0047387991853953,True
12000.0,350.39,80000.0,4.0,660.0,664.0,0.0,9.0,0.0,1634.0,41.0,12000.0,1852.84,0.0,0.0,0.0,11791.73,619.0,615.0,0.0,1.0,0.0,1112.0,145807.0,2.0,4.0,2.0,5.0,1.0,144173.0,86.0,2.0,3.0,0.0,77.0,6600.0,0.0,6.0,4.0,8.0,16201.0,4300.0,0.0,0.0,0.0,158.0,187.0,6.0,1.0,5.0,64.0,1.0,1.0,0.0,2.0,2.0,7.0,21.0,5.0,15.0,2.0,9.0,0.0,0.0,1.0,4.0,89.2,0.0,0.0,0.0,156383.0,145807.0,4300.0,149783.0,9.3752385188902,11791.73,0.2473999999999999,60,0.15,14843.999999999998,9.39274525863144,4,-0.3519563615683997,-0.0003345077485888,0.287531806615776,0.0072732562368172,False
20000.0,602.3,79000.0,0.0,700.0,704.0,0.0,14.0,0.0,16650.0,16.0,19400.53,1674.06,0.0,0.0,0.0,602.3,774.0,770.0,0.0,1.0,0.0,0.0,280596.0,0.0,1.0,0.0,1.0,14.0,23906.0,86.0,0.0,3.0,12171.0,27.0,61800.0,0.0,0.0,0.0,5.0,20042.0,6422.0,28.0,0.0,0.0,48.0,49.0,15.0,14.0,1.0,15.0,14.0,0.0,9.0,12.0,9.0,9.0,2.0,12.0,13.0,9.0,14.0,0.0,0.0,0.0,0.0,100.0,11.1,0.0,0.0,335231.0,40556.0,57800.0,27960.0,6.402414585446716,602.3,0.0532,36,0.2531645569620253,3192.0,9.90353755128617,0,0.4929823330336746,-0.0117992544703837,0.4910941475826972,0.007182340533857,False
20000.0,641.23,111000.0,0.0,715.0,719.0,1.0,9.0,0.0,6028.0,27.0,967.63,304.21,0.0,0.0,0.0,641.23,724.0,720.0,0.0,1.0,0.0,0.0,67686.0,1.0,3.0,1.0,4.0,4.0,61658.0,90.0,0.0,0.0,3345.0,57.0,29600.0,4.0,3.0,2.0,4.0,7521.0,22145.0,19.8,0.0,0.0,113.0,339.0,26.0,4.0,2.0,26.0,4.0,3.0,2.0,3.0,4.0,7.0,10.0,6.0,14.0,3.0,9.0,0.0,0.0,0.0,1.0,92.0,0.0,0.0,0.0,99854.0,67686.0,27600.0,70254.0,6.464946494983513,641.23,0.0956,36,0.1801801801801801,5736.0,9.90353755128617,0,0.4929823330336746,0.3550726406270518,0.4910941475826972,0.0100916430285838,False
12000.0,271.14,78000.0,0.0,670.0,674.0,0.0,8.0,0.0,6324.0,9.0,12000.0,1239.06,0.0,0.0,0.0,10798.8,669.0,665.0,0.0,1.0,0.0,0.0,14070.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,15400.0,0.0,0.0,0.0,4.0,1759.0,129.0,95.8,0.0,0.0,104.0,58.0,1.0,1.0,0.0,21.0,10.0,0.0,2.0,5.0,2.0,2.0,2.0,6.0,6.0,5.0,8.0,0.0,0.0,0.0,2.0,88.9,100.0,0.0,0.0,24916.0,14070.0,3100.0,9288.0,9.287282894422322,10798.8,0.1268999999999999,60,0.1538461538461538,7613.999999999999,9.39274525863144,2,-0.3519563615683997,-0.0232640011921785,0.287531806615776,0.0070914248308967,False
40000.0,1318.86,84000.0,0.0,715.0,719.0,1.0,31.0,0.0,5733.0,34.0,7738.85,2786.5,0.0,4462.8,803.304,1318.86,594.0,590.0,0.0,1.0,0.0,0.0,93821.0,0.0,18.0,0.0,2.0,15.0,88088.0,100.0,2.0,6.0,4391.0,60.0,126800.0,3.0,0.0,4.0,8.0,3026.0,119167.0,8.8,0.0,0.0,86.0,507.0,11.0,11.0,0.0,11.0,2.0,0.0,5.0,5.0,9.0,10.0,20.0,11.0,12.0,5.0,31.0,0.0,0.0,0.0,2.0,100.0,11.1,0.0,0.0,216755.0,93821.0,124900.0,87955.0,7.185280949349532,1318.86,0.1149,36,0.4761904761904761,13788.0,10.59665973278358,1,2.60532906953886,0.0455244791385905,1.0,0.007636919048658,True
38000.0,1245.16,83000.0,0.0,730.0,734.0,2.0,9.0,0.0,492.0,12.0,38000.0,3974.95,0.0,0.0,0.0,27079.73,724.0,720.0,0.0,1.0,0.0,0.0,146746.0,3.0,1.0,1.0,1.0,2.0,29434.0,98.0,2.0,2.0,326.0,40.0,44600.0,0.0,2.0,2.0,3.0,16305.0,34108.0,1.4,0.0,0.0,159.0,132.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,5.0,6.0,6.0,4.0,7.0,7.0,5.0,9.0,0.0,0.0,0.0,3.0,58.3,0.0,0.0,0.0,208136.0,29926.0,34600.0,30000.0,10.206577683826833,17440.045999999995,0.1106,36,0.4578313253012048,12608.4,10.545367754151744,1,2.3940943958883416,0.0340597324167957,0.9491094147582696,0.0075460033456978,False
13475.0,442.05,84800.0,1.0,720.0,724.0,1.0,17.0,0.0,8243.0,23.0,13475.0,2438.72,0.0,0.0,0.0,442.71,659.0,655.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,27100.0,0.0,0.0,0.0,16.0,8591.0,3782.0,22.6,0.0,0.0,130.0,163.0,8.0,6.0,0.0,2.0,2.0,0.4836309218753203,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,133650.0,35940.0,4800.0,33833.0,6.095171195881625,442.71,0.1114,36,0.1589033018867924,4503.345,9.508665604526444,1,-0.1961707897511422,0.0546962765160264,0.3250636132315521,0.0077096516110262,False
5000.0,152.27,53000.0,0.0,755.0,759.0,0.0,9.0,0.0,957.0,25.0,3518.89,438.44,0.0,0.0,0.0,152.27,764.0,760.0,0.0,1.0,0.0,0.0,50651.0,1.0,2.0,1.0,1.0,10.0,4490.0,54.0,1.0,1.0,741.0,23.0,15800.0,1.0,0.0,1.0,3.0,5628.0,9959.0,6.9,0.0,0.0,146.0,331.0,3.0,3.0,3.0,3.0,10.0,0.0,1.0,3.0,3.0,5.0,8.0,6.0,14.0,3.0,9.0,0.0,0.0,0.0,2.0,80.0,0.0,0.0,0.0,73350.0,5447.0,10700.0,8350.0,5.032201072010817,152.27,0.0607,36,0.0943396226415094,910.5,8.517393171418904,0,-1.0912777193452148,-0.3098826692370501,0.1094147582697201,0.0048185322568914,False
16000.0,339.41,55000.0,0.0,790.0,794.0,0.0,15.0,0.0,2035.0,23.0,7548.79,3303.5,0.0,0.0,0.0,0.0,784.0,780.0,0.0,1.0,0.0,0.0,171111.0,2.0,5.0,2.0,3.0,3.0,69209.0,79.0,1.0,2.0,1115.0,62.0,20000.0,1.0,2.0,0.0,5.0,15556.0,10085.0,10.0,0.0,0.0,90.0,57.0,10.0,3.0,1.0,18.0,14.0,0.0,1.0,2.0,2.0,2.0,13.0,9.0,9.0,2.0,15.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,221514.0,71244.0,11200.0,93507.0,0.0,0.0,0.0993,60,0.2909090909090909,7944.0,9.680406499268877,1,0.0705129857326374,-0.2869531757934603,0.3893129770992366,0.0050003636628118,False
20000.0,451.19,85000.0,0.0,705.0,709.0,0.0,12.0,0.0,21802.0,28.0,7475.29,4692.82,0.0,0.0,0.0,451.19,654.0,650.0,0.0,1.0,0.0,0.0,313847.0,0.0,3.0,0.0,2.0,16.0,18645.0,52.0,1.0,2.0,9205.0,59.0,32500.0,1.0,0.0,2.0,5.0,31385.0,3534.0,82.3,0.0,0.0,187.0,194.0,7.0,7.0,2.0,131.0,9.0,2.0,3.0,4.0,5.0,9.0,11.0,8.0,15.0,4.0,12.0,0.0,0.0,0.0,2.0,92.9,50.0,0.0,0.0,344180.0,40447.0,20000.0,36192.0,6.114102445490548,451.19,0.1261999999999999,60,0.2352941176470588,12619.999999999998,9.90353755128617,2,0.4929823330336746,0.0569892258603854,0.4910941475826972,0.0077278347516182,False
2875.0,100.76,69600.0,0.0,670.0,674.0,1.0,10.0,0.0,11010.0,25.0,2875.0,327.61,0.0,0.0,0.0,694.49,589.0,585.0,0.0,1.0,0.0,0.0,58019.0,1.0,4.0,2.0,4.0,6.0,47009.0,47.0,3.0,7.0,4998.0,57.0,14400.0,1.0,0.0,5.0,11.0,5802.0,2390.0,82.2,0.0,0.0,49.0,106.0,7.0,6.0,0.0,7.0,0.0,0.0,5.0,5.0,5.0,11.0,8.0,6.0,17.0,5.0,10.0,0.0,0.0,0.0,5.0,100.0,60.0,0.0,0.0,77169.0,58019.0,13400.0,62769.0,6.544616633114912,694.49,0.1577,36,0.0413074712643678,1360.1625,7.964155718840937,3,-1.3157145600988909,-0.1195678736552554,0.0553435114503816,0.0063277329260309,False
10000.0,313.23,68000.0,1.0,690.0,694.0,0.0,10.0,0.0,18672.0,27.0,9379.91,1265.48,0.0,0.0,0.0,313.23,724.0,720.0,0.0,1.0,0.0,0.0,181444.0,0.0,2.0,0.0,2.0,16.0,15943.0,67.0,0.0,3.0,7375.0,61.0,34900.0,0.0,5.0,1.0,6.0,20160.0,12728.0,62.4,0.0,0.0,125.0,143.0,13.0,7.0,4.0,13.0,11.0,1.0,4.0,4.0,5.0,6.0,15.0,7.0,8.0,4.0,10.0,0.0,0.0,0.0,1.0,92.3,40.0,0.0,0.0,206650.0,34615.0,31400.0,23750.0,5.750125201849154,313.23,0.0797,36,0.1470588235294117,2390.9999999999995,9.210440366976515,0,-0.5631910352189183,-0.1379114684101271,0.2366412213740458,0.0061822678012946,False
21375.0,763.04,60000.0,0.0,695.0,699.0,0.0,13.0,0.0,16767.0,13.0,17629.33,5974.17,38.15,0.0,0.0,0.0,554.0,550.0,0.0,1.0,0.0,0.0,47240.0,0.0,2.0,1.0,1.0,8.0,30473.0,73.0,0.0,6.0,2872.0,74.0,22650.0,0.0,0.0,1.0,7.0,3633.0,2186.0,69.0,0.0,0.0,28.0,98.0,14.0,8.0,0.0,14.0,8.0,0.0,7.0,11.0,7.0,7.0,2.0,11.0,11.0,11.0,13.0,0.0,0.0,0.0,1.0,100.0,57.1,0.0,0.0,64263.0,47240.0,15300.0,41613.0,0.0,0.0,0.1709,36,0.35625,10958.9625,9.970024076336372,3,0.6382061711684061,-0.229629442184486,0.5260814249363868,0.0054549421776129,False
30000.0,1010.68,70000.0,0.0,695.0,699.0,0.0,7.0,0.0,12299.0,14.0,30000.0,4000.07,0.0,0.0,0.0,357.58,744.0,740.0,0.0,1.0,0.0,0.0,30281.0,0.0,2.0,0.0,1.0,17.0,17982.0,54.0,1.0,2.0,6446.0,66.0,13000.0,0.0,0.0,0.0,3.0,4326.0,105.0,98.8,0.0,0.0,116.0,282.0,8.0,8.0,0.0,95.0,19.0,0.0,2.0,5.0,2.0,2.0,8.0,5.0,6.0,5.0,7.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,46142.0,30281.0,8500.0,33142.0,5.882151787167281,357.58,0.1299,36,0.4285714285714285,11691.000000000002,10.308985993422082,2,1.5491557012862676,-0.1149819749665374,0.7455470737913485,0.006364099207215,False
25000.0,765.77,111000.0,0.0,790.0,794.0,0.0,8.0,0.0,30032.0,10.0,6466.98,1181.75,0.0,0.0,0.0,0.0,779.0,775.0,0.0,1.0,0.0,0.0,609196.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,12560.0,22.0,139100.0,0.0,0.0,0.0,1.0,76150.0,109068.0,21.6,0.0,0.0,130.0,228.0,117.0,23.0,3.0,117.0,24.0,0.0,6.0,6.0,7.0,7.0,0.0,7.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,774100.0,30032.0,139100.0,0.0,0.0,0.0,0.0646,36,0.2252252252252252,4845.000000000001,10.12667110305036,0,1.021069017159971,0.3550726406270518,0.6183206106870228,0.0100916430285838,False
20000.0,630.99,130000.0,0.0,675.0,679.0,0.0,12.0,1.0,0.0,45.0,20000.0,601.53,0.0,0.0,0.0,18717.96,674.0,670.0,0.0,1.0,0.0,346.0,76270.0,1.0,6.0,4.0,4.0,8.0,76270.0,110.0,3.0,5.0,0.0,93.0,12800.0,0.0,0.0,3.0,9.0,6934.0,11500.0,0.0,0.0,0.0,166.0,175.0,3.0,3.0,3.0,3.0,11.0,1.0,0.0,0.0,4.0,21.0,16.0,6.0,26.0,0.0,12.0,0.0,0.0,0.0,7.0,97.4,0.0,1.0,0.0,82377.0,76270.0,11500.0,69577.0,9.83729219293276,17440.045999999995,0.0846,36,0.1538461538461538,5076.000000000001,9.90353755128617,0,0.4929823330336746,0.5729028283411541,0.4910941475826972,0.0118190413848279,False
23550.0,639.5,65582.0,0.0,660.0,664.0,0.0,12.0,0.0,22558.0,22.0,10308.0,11525.16,0.0,1487.33,267.7194,639.5,554.0,550.0,0.0,1.0,0.0,0.0,27444.0,0.0,0.0,0.0,0.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,32200.0,0.0,0.0,0.0,6.0,2744.0,575.0,96.4,0.0,0.0,106.0,155.0,4.0,4.0,2.0,8.0,5.0,0.0,5.0,8.0,5.0,6.0,7.0,11.0,13.0,8.0,12.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,38487.0,27444.0,16100.0,6287.0,6.4622491213367885,639.5,0.2118,60,0.3590924338995456,24939.45,10.066923561388052,4,0.8679238787633451,-0.1656332259834271,0.5814249363867684,0.0059624336315368,True
27000.0,848.46,105000.0,0.0,755.0,759.0,0.0,8.0,0.0,26516.0,22.0,4745.58,1181.36,0.0,0.0,0.0,848.46,809.0,805.0,0.0,1.0,0.0,0.0,200690.0,1.0,3.0,0.0,0.0,37.0,20926.0,38.0,1.0,1.0,17806.0,41.0,60700.0,0.0,2.0,0.0,1.0,25086.0,14149.0,60.4,0.0,0.0,206.0,140.0,3.0,3.0,2.0,3.0,5.0,0.0,2.0,4.0,2.0,5.0,11.0,4.0,9.0,4.0,8.0,0.0,0.0,0.0,1.0,100.0,50.0,0.0,0.0,278576.0,47442.0,35700.0,54451.0,6.744600853481899,848.46,0.0819,36,0.2571428571428571,6633.900000000001,10.203629181337648,0,1.2323036908104896,0.2862841602962826,0.6692111959287531,0.0095461488108226,False
14400.0,506.41,77000.0,0.0,675.0,679.0,0.0,15.0,1.0,21682.0,19.0,14400.0,526.76,0.0,0.0,0.0,14433.17,499.0,0.0,0.0,1.0,0.0,0.0,189743.0,2.0,4.0,0.0,2.0,13.0,20289.0,44.0,3.0,5.0,4924.0,49.0,39700.0,1.0,2.0,1.0,7.0,12650.0,623.0,95.0,0.0,0.0,84.0,53.0,4.0,4.0,2.0,4.0,6.0,0.0,4.0,8.0,4.0,4.0,7.0,10.0,10.0,8.0,15.0,0.0,0.0,0.0,3.0,100.0,100.0,1.0,0.0,240503.0,41971.0,12500.0,45838.0,9.577353591309848,14433.17,0.1602,36,0.187012987012987,6920.64,9.575052927597383,2,-0.0984747531877774,-0.0347287479139734,0.3486005089058524,0.0070005091279365,False
6000.0,194.79,71500.0,0.0,695.0,699.0,1.0,8.0,0.0,476.0,17.0,6000.0,952.18,15.0,0.0,0.0,1696.32,679.0,675.0,0.0,1.0,0.0,0.0,172222.0,1.0,3.0,1.0,2.0,4.0,23150.0,70.0,2.0,5.0,295.0,62.0,4600.0,3.0,2.0,2.0,8.0,21528.0,3124.0,13.2,1.0,0.0,104.0,110.0,7.0,4.0,2.0,7.0,4.0,2.0,3.0,3.0,3.0,5.0,5.0,4.0,10.0,3.0,8.0,0.0,0.0,0.0,3.0,70.6,0.0,0.0,0.0,189869.0,23626.0,3600.0,33269.0,7.436805815518789,1696.32,0.1042,36,0.0839160839160839,1875.6,8.699681400989514,1,-0.9856603825199556,-0.0977848548838451,0.1348600508905852,0.0065004727616553,False
25000.0,613.28,110000.0,0.0,685.0,689.0,0.0,10.0,0.0,17995.0,13.0,3196.99,3526.31,30.66,0.0,0.0,0.0,664.0,660.0,0.0,1.0,0.0,0.0,167952.0,0.0,1.0,0.0,1.0,18.0,15647.0,77.0,0.0,1.0,4513.0,75.0,24300.0,2.0,0.0,2.0,2.0,16795.0,1432.0,91.0,0.0,0.0,150.0,50.0,19.0,18.0,2.0,39.0,4.0,0.0,4.0,8.0,4.0,4.0,2.0,8.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,186444.0,33642.0,15900.0,20339.0,0.0,0.0,0.1639999999999999,60,0.2272727272727272,20500.0,10.12667110305036,2,1.021069017159971,0.3436078939052569,0.6183206106870228,0.0100007273256236,False
